stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
349.0,13-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,75.0,102.0,"Worli, Mumbai",,2010-09-13
349.0,17-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,82.0,129.0,"Worli, Mumbai",,2010-09-17
349.0,21-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,96.0,120.0,"Worli, Mumbai",,2010-09-21
349.0,27-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,148.0,183.0,"Worli, Mumbai",,2010-09-27
349.0,27-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,148.0,208.0,"Worli, Mumbai",,2010-09-27
349.0,29-09-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,15.0,113.0,128.0,"Worli, Mumbai",,2010-09-29
349.0,10/4/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,8.0,117.0,144.0,"Worli, Mumbai",,2010-04-10
349.0,10/7/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,136.0,254.0,"Worli, Mumbai",,2010-07-10
349.0,10/11/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,21.0,59.0,75.0,"Worli, Mumbai",,2010-11-10
349.0,13-10-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.0,100.0,128.0,"Worli, Mumbai",,2010-10-13
349.0,18-10-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,9.0,102.0,119.0,"Worli, Mumbai",,2010-10-18
349.0,20-10-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,55.0,154.0,"Worli, Mumbai",,2010-10-20
349.0,25-10-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,10.0,156.0,187.0,"Worli, Mumbai",,2010-10-25
349.0,27-10-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,142.0,262.0,"Worli, Mumbai",,2010-10-27
349.0,11/3/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,150.0,286.0,"Worli, Mumbai",,2010-03-11
349.0,11/8/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,157.0,251.0,"Worli, Mumbai",,2010-08-11
349.0,11/10/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,122.0,162.0,"Worli, Mumbai",,2010-10-11
349.0,15-11-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,102.0,155.0,"Worli, Mumbai",,2010-11-15
349.0,19-11-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,12.0,142.0,180.0,"Worli, Mumbai",,2010-11-19
349.0,22-11-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,80.0,90.0,"Worli, Mumbai",,2010-11-22
349.0,24-11-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,7.0,54.0,98.0,"Worli, Mumbai",,2010-11-24
349.0,29-11-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,15.0,93.0,188.0,"Worli, Mumbai",,2010-11-29
349.0,12/2/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,13.0,142.0,248.0,"Worli, Mumbai",,2010-02-12
349.0,12/7/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,38.0,122.0,225.0,"Worli, Mumbai",,2010-07-12
349.0,12/9/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,16.0,95.0,192.0,"Worli, Mumbai",,2010-09-12
349.0,13-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,30.0,101.0,235.0,"Worli, Mumbai",,2010-12-13
349.0,17-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,23.0,155.0,265.0,"Worli, Mumbai",,2010-12-17
349.0,20-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,24.0,159.0,280.0,"Worli, Mumbai",,2010-12-20
349.0,22-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,23.0,135.0,266.0,"Worli, Mumbai",,2010-12-22
349.0,27-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,23.0,134.0,255.0,"Worli, Mumbai",,2010-12-27
349.0,29-12-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12.0,27.0,78.0,198.0,"Worli, Mumbai",,2010-12-29
170.0,1/1/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,24.0,175.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-01-01
170.0,1/5/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,27.0,176.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-05-01
170.0,1/7/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,23.0,173.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-07-01
170.0,1/11/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,6.0,227.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-11-01
170.0,13-01-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,22.0,243.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-01-13
170.0,19-01-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,47.0,238.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-01-19
170.0,21-01-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,57.0,245.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-01-21
170.0,28-01-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,47.0,258.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-01-28
170.0,2/4/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,12.0,51.0,124.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-04-02
170.0,2/9/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,16.0,95.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-09-02
170.0,2/11/2010,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,45.0,92.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-11-02
170.0,14-02-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,6.0,39.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-02-14
170.0,16-02-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,28.0,158.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-02-16
170.0,18-02-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,47.0,198.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-02-18
170.0,22-02-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,16.0,74.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-02-22
170.0,24-02-10,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,21.0,82.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2010-02-24
